event_id,event_date,latitude,longitude,admin_division_name,rainfall24h,gpm_lat,gpm_lon,target,sample_type
NEG_20110805_0149,2011-08-05,22.15000000000001,89.55000305175781,NER_BACKGROUND,20.780000686645508,22.15000000000001,89.55000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20150801_0279,2015-08-01,30.05,89.25,NER_BACKGROUND,1.5099997520446777,30.05,89.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20130627_0192,2013-06-27,22.65000000000001,97.6500015258789,NER_BACKGROUND,1.0449999570846558,22.65000000000001,97.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20130804_0207,2013-08-04,23.850000000000012,90.05000305175781,NER_BACKGROUND,0.26999998092651367,23.850000000000012,90.05000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE
4570,2012-09-19 00:00:00,27.8458,95.2253,Arunāchal Pradesh,8.819999694824219,27.85000000000001,95.25,1,RECORDED_LANDSLIDE
6513,2014-08-14 00:00:00,23.0137,91.7174,Tripura,75.77999877929688,23.05,91.75,1,RECORDED_LANDSLIDE
8900,2016-07-07 00:00:00,25.0118,94.3136,Manipur,1.8249998092651367,25.05,94.3499984741211,1,RECORDED_LANDSLIDE
NEG_20070910_0017,2007-09-10,25.250000000000004,96.3499984741211,NER_BACKGROUND,21.26999855041504,25.250000000000004,96.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20120603_0161,2012-06-03,23.450000000000006,93.8499984741211,NER_BACKGROUND,4.470000267028809,23.450000000000006,93.8499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE
5337,2013-08-16 00:00:00,26.4205,94.9731,Nāgāland,64.27999877929688,26.450000000000006,94.9499969482422,1,RECORDED_LANDSLIDE
7385,2015-08-01 00:00:00,24.004,93.9815,Manipur,7.609999656677246,24.05,93.9499969482422,1,RECORDED_LANDSLIDE
4848,2013-05-08 00:00:00,24.0896,91.4663,Tripura,62.99500274658203,24.05,91.4499969482422,1,RECORDED_LANDSLIDE
NEG_20150826_0308,2015-08-26,27.65000000000001,90.3499984741211,NER_BACKGROUND,6.274999618530273,27.65000000000001,90.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE
4394,2012-06-07 00:00:00,27.1748,88.6458,Sikkim,5.529999732971191,27.15000000000001,88.6500015258789,1,RECORDED_LANDSLIDE
7910,2015-08-01 00:00:00,24.3481,94.1146,Manipur,4.87999963760376,24.35000000000001,94.1500015258789,1,RECORDED_LANDSLIDE
NEG_20150707_0265,2015-07-07,21.450000000000006,90.44999694824219,NER_BACKGROUND,48.15999984741211,21.450000000000006,90.44999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20100821_0093,2010-08-21,23.350000000000012,90.05000305175781,NER_BACKGROUND,1.5400002002716064,23.350000000000012,90.05000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE
9619,2016-10-15 00:00:00,27.1695,88.3664,Sikkim,0.0,27.15000000000001,88.3499984741211,1,RECORDED_LANDSLIDE
NEG_20070730_0007,2007-07-30,21.850000000000012,89.1500015258789,NER_BACKGROUND,2.690000057220459,21.850000000000012,89.1500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20160622_0330,2016-06-22,25.750000000000004,89.75,NER_BACKGROUND,17.225000381469727,25.750000000000004,89.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE
2423,2010-09-13 00:00:00,23.73504471,92.71060943,Mizoram,37.53999328613281,23.750000000000004,92.75,1,RECORDED_LANDSLIDE
2568,2010-10-08 00:00:00,24.7679,93.4108,Assam,96.27499389648438,24.750000000000004,93.4499969482422,1,RECORDED_LANDSLIDE
NEG_20150801_0280,2015-08-01,27.350000000000012,91.8499984741211,NER_BACKGROUND,7.9449992179870605,27.350000000000012,91.8499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE
7699,2015-08-19 00:00:00,26.0214,94.5224,Nagaland,12.255001068115234,26.05,94.5500030517578,1,RECORDED_LANDSLIDE
7214,2015-07-15 00:00:00,27.36,93.0385,Arunachal Pradesh,30.259998321533203,27.35000000000001,93.0500030517578,1,RECORDED_LANDSLIDE
2304,2010-08-21 00:00:00,25.5718,94.1211,Nāgāland,7.179999351501465,25.55,94.1500015258789,1,RECORDED_LANDSLIDE
212,2007-08-26 00:00:00,25.5576,91.8506,Meghālaya,17.51500129699707,25.55,91.8499984741211,1,RECORDED_LANDSLIDE
2283,2010-08-19 00:00:00,24.8961,93.4957,Manipur,13.149999618530272,24.85000000000001,93.4499969482422,1,RECORDED_LANDSLIDE
NEG_20130507_0181,2013-05-07,27.850000000000012,92.8499984741211,NER_BACKGROUND,5.789999485015869,27.850000000000012,92.8499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20130511_0184,2013-05-11,23.950000000000006,91.44999694824219,NER_BACKGROUND,2.6599998474121094,23.950000000000006,91.44999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20130901_0217,2013-09-01,26.15000000000001,93.3499984741211,NER_BACKGROUND,1.959999918937683,26.15000000000001,93.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20141001_0251,2014-10-01,28.65000000000001,96.75,NER_BACKGROUND,0.0,28.65000000000001,96.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20160725_0343,2016-07-25,29.850000000000012,94.75,NER_BACKGROUND,1.1450001001358032,29.850000000000012,94.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE
5338,2013-08-16 00:00:00,26.8727,94.9275,Assam,61.63499450683594,26.85000000000001,94.9499969482422,1,RECORDED_LANDSLIDE
3794,2011-07-17 00:00:00,26.99195749,88.42280921,Sikkim,16.205001831054688,26.950000000000006,88.44999694824219,1,RECORDED_LANDSLIDE
587,2008-06-15 00:00:00,27.2298,94.0989,Assam,3.09000015258789,27.250000000000004,94.0500030517578,1,RECORDED_LANDSLIDE
1127,2009-08-27 00:00:00,25.1718,93.123,Assam,3.4649996757507324,25.15000000000001,93.1500015258789,1,RECORDED_LANDSLIDE
1125,2009-08-26 00:00:00,27.3746,88.7648,Sikkim,5.550000190734863,27.35000000000001,88.75,1,RECORDED_LANDSLIDE
2098,2010-07-19 00:00:00,26.7215,95.0283,Nāgāland,23.855005264282227,26.750000000000004,95.0500030517578,1,RECORDED_LANDSLIDE
4411,2012-06-14 00:00:00,27.339,88.6065,Sikkim,7.049999713897705,27.35000000000001,88.6500015258789,1,RECORDED_LANDSLIDE
NEG_20150722_0270,2015-07-22,22.450000000000006,90.05000305175781,NER_BACKGROUND,30.98499870300293,22.450000000000006,90.05000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20150619_0263,2015-06-19,29.850000000000012,97.75,NER_BACKGROUND,0.009999999776482582,29.850000000000012,97.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE
1996,2010-06-17 00:00:00,26.4333,94.8833,Nāgāland,26.880002975463867,26.450000000000006,94.8499984741211,1,RECORDED_LANDSLIDE
220,2007-08-31 00:00:00,25.1333,93.9667,Manipur,2.515000343322754,25.15000000000001,93.9499969482422,1,RECORDED_LANDSLIDE
NEG_20130511_0186,2013-05-11,26.950000000000006,97.75,NER_BACKGROUND,0.08500000089406967,26.950000000000006,97.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20130902_0220,2013-09-02,30.05,94.44999694824219,NER_BACKGROUND,14.704998016357422,30.05,94.44999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
4757,2013-02-18 00:00:00,28.1193,95.1645,Arunāchal Pradesh,8.180000305175781,28.15000000000001,95.1500015258789,1,RECORDED_LANDSLIDE
NEG_20160707_0333,2016-07-07,26.750000000000004,88.94999694824219,NER_BACKGROUND,1.7049999237060547,26.750000000000004,88.94999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20070831_0012,2007-08-31,27.850000000000012,90.94999694824219,NER_BACKGROUND,0.0,27.850000000000012,90.94999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
6290,2014-09-23 00:00:00,25.5772,91.8666,Meghalaya,25.894996643066406,25.55,91.8499984741211,1,RECORDED_LANDSLIDE
7660,2015-08-12 00:00:00,25.6237,94.1136,Nagaland,4.460000038146973,25.65000000000001,94.1500015258789,1,RECORDED_LANDSLIDE
NEG_20100720_0075,2010-07-20,29.55,91.6500015258789,NER_BACKGROUND,7.430000305175781,29.55,91.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE
4610,2012-11-11 00:00:00,23.7705,92.5217,Mizoram,0.0,23.750000000000004,92.5500030517578,1,RECORDED_LANDSLIDE
NEG_20140817_0237,2014-08-17,23.65000000000001,93.75,NER_BACKGROUND,2.049999952316284,23.65000000000001,93.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20100910_0099,2010-09-10,21.750000000000004,92.8499984741211,NER_BACKGROUND,1.2149999141693115,21.750000000000004,92.8499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE
2249,2010-08-14 00:00:00,26.0814,94.803,Nāgāland,40.619998931884766,26.05,94.8499984741211,1,RECORDED_LANDSLIDE
5429,2013-09-01 00:00:00,27.3425,88.2426,Sikkim,22.07000160217285,27.35000000000001,88.25,1,RECORDED_LANDSLIDE
NEG_20160719_0340,2016-07-19,21.05,94.05000305175781,NER_BACKGROUND,3.049999713897705,21.05,94.05000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20110628_0133,2011-06-28,29.55,94.55000305175781,NER_BACKGROUND,2.5349998474121094,29.55,94.55000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE
9186,2016-07-25 00:00:00,25.48,94.1383,Manipur,36.47499465942383,25.450000000000006,94.1500015258789,1,RECORDED_LANDSLIDE
NEG_20101008_0115,2010-10-08,21.55,92.44999694824219,NER_BACKGROUND,58.49999237060547,21.55,92.44999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
2163,2010-07-29 00:00:00,25.4196,94.1054,Nāgāland,26.924999237060547,25.450000000000006,94.1500015258789,1,RECORDED_LANDSLIDE
319,2007-10-19 00:00:00,25.4379,94.1162,Nāgāland,1.9049997329711916,25.450000000000006,94.1500015258789,1,RECORDED_LANDSLIDE
256,2007-09-10 00:00:00,27.3425,88.6236,Sikkim,8.464999198913574,27.35000000000001,88.6500015258789,1,RECORDED_LANDSLIDE
NEG_20130511_0183,2013-05-11,22.350000000000012,89.75,NER_BACKGROUND,0.0,22.350000000000012,89.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20160714_0336,2016-07-14,27.850000000000012,96.75,NER_BACKGROUND,10.130000114440918,27.850000000000012,96.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20110620_0130,2011-06-20,25.350000000000012,94.55000305175781,NER_BACKGROUND,1.559999942779541,25.350000000000012,94.55000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20090827_0044,2009-08-27,25.450000000000006,93.94999694824219,NER_BACKGROUND,3.854999542236328,25.450000000000006,93.94999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
8366,2015-09-23 00:00:00,25.583,91.893,Meghalaya,145.75997924804688,25.55,91.8499984741211,1,RECORDED_LANDSLIDE
7666,2015-08-11 00:00:00,25.1019,93.3729,Manipur,2.6050000190734863,25.15000000000001,93.3499984741211,1,RECORDED_LANDSLIDE
3760,2011-07-11 00:00:00,25.6703,94.1095,Nāgāland,11.135001182556152,25.65000000000001,94.1500015258789,1,RECORDED_LANDSLIDE
NEG_20070730_0006,2007-07-30,29.15000000000001,94.44999694824219,NER_BACKGROUND,20.75499725341797,29.15000000000001,94.44999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
7972,2015-08-28 00:00:00,23.4495,92.8112,Mizoram,0.0,23.450000000000006,92.8499984741211,1,RECORDED_LANDSLIDE
755,2008-08-28 00:00:00,27.337,88.609,Sikkim,14.920000076293944,27.35000000000001,88.6500015258789,1,RECORDED_LANDSLIDE
6213,2014-09-24 00:00:00,25.8143,90.5763,Meghalaya,0.0,25.85000000000001,90.5500030517578,1,RECORDED_LANDSLIDE
6970,2015-06-16 00:00:00,25.5084,90.2191,Meghalaya,30.834999084472656,25.55,90.25,1,RECORDED_LANDSLIDE
211,2007-08-26 00:00:00,24.9667,93.55,Manipur,16.520000457763672,24.950000000000006,93.5500030517578,1,RECORDED_LANDSLIDE
313,2007-10-16 00:00:00,25.7055,94.0132,Nāgāland,22.920001983642575,25.750000000000004,94.0500030517578,1,RECORDED_LANDSLIDE
7780,2015-08-26 00:00:00,23.3572,92.7878,Mizoram,6.8600006103515625,23.35000000000001,92.75,1,RECORDED_LANDSLIDE
5476,2013-09-07 00:00:00,27.3736,88.7323,Sikkim,0.8899999856948853,27.35000000000001,88.75,1,RECORDED_LANDSLIDE
NEG_20100531_0059,2010-05-31,28.55,93.75,NER_BACKGROUND,9.985001564025879,28.55,93.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20160714_0337,2016-07-14,21.950000000000006,97.94999694824219,NER_BACKGROUND,54.209999084472656,21.950000000000006,97.94999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20150619_0262,2015-06-19,22.65000000000001,97.8499984741211,NER_BACKGROUND,0.675000011920929,22.65000000000001,97.8499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE
2248,2010-08-14 00:00:00,26.222,94.9152,Nāgāland,43.22499465942383,26.250000000000004,94.9499969482422,1,RECORDED_LANDSLIDE
9087,2016-07-19 00:00:00,28.235,94.9612,Arunachal Pradesh,6.664999961853027,28.250000000000004,94.9499969482422,1,RECORDED_LANDSLIDE
6786,2015-02-19 00:00:00,24.6108,92.562,Assam,0.5749999284744263,24.65000000000001,92.5500030517578,1,RECORDED_LANDSLIDE
NEG_20140714_0235,2014-07-14,27.450000000000006,88.25,NER_BACKGROUND,13.769998550415039,27.450000000000006,88.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE
7138,2015-07-07 00:00:00,27.0816,88.4397,Sikkim,27.16000366210937,27.05,88.44999694824219,1,RECORDED_LANDSLIDE
5270,2013-08-04 00:00:00,26.0481,94.4619,Nāgāland,51.73500061035156,26.05,94.4499969482422,1,RECORDED_LANDSLIDE
NEG_20100420_0054,2010-04-20,30.15000000000001,97.1500015258789,NER_BACKGROUND,1.5499999523162842,30.15000000000001,97.1500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE
2344,2010-08-27 00:00:00,24.7505,93.4221,Assam,14.004997253417969,24.750000000000004,93.4499969482422,1,RECORDED_LANDSLIDE
NEG_20160419_0320,2016-04-19,21.750000000000004,94.44999694824219,NER_BACKGROUND,0.3199999928474426,21.750000000000004,94.44999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20150724_0273,2015-07-24,22.05,97.6500015258789,NER_BACKGROUND,20.03499984741211,22.05,97.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20080619_0030,2008-06-19,21.65000000000001,88.3499984741211,NER_BACKGROUND,24.764997482299805,21.65000000000001,88.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE
4857,2013-05-11 00:00:00,23.7281,92.7175,Mizoram,1.3149999380111694,23.750000000000004,92.75,1,RECORDED_LANDSLIDE
NEG_20150819_0299,2015-08-19,29.850000000000012,96.55000305175781,NER_BACKGROUND,15.725000381469727,29.850000000000012,96.55000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE
7335,2015-08-18 00:00:00,25.5145,90.2023,Meghalaya,51.93000411987305,25.55,90.25,1,RECORDED_LANDSLIDE
3932,2011-08-18 00:00:00,25.83,94.13,Nāgāland,3.679999828338623,25.85000000000001,94.1500015258789,1,RECORDED_LANDSLIDE
2113,2010-07-21 00:00:00,27.3773,88.559,Sikkim,7.809998512268066,27.35000000000001,88.55000305175781,1,RECORDED_LANDSLIDE
NEG_20100729_0078,2010-07-29,27.05,97.25,NER_BACKGROUND,17.165000915527344,27.05,97.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE
2026,2010-06-28 00:00:00,25.4916,91.2698,Meghālaya,127.78498840332033,25.450000000000006,91.25,1,RECORDED_LANDSLIDE
NEG_20101008_0114,2010-10-08,21.350000000000012,90.3499984741211,NER_BACKGROUND,15.460000991821289,21.350000000000012,90.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE
4906,2013-06-07 00:00:00,26.0977,94.7499,Nāgāland,9.625,26.05,94.75,1,RECORDED_LANDSLIDE
6200,2014-08-17 00:00:00,27.0869,93.6086,Arunachal Pradesh,4.009999752044678,27.05,93.6500015258789,1,RECORDED_LANDSLIDE
2282,2010-08-19 00:00:00,26.1984,94.8158,Nāgāland,46.56500244140625,26.15000000000001,94.8499984741211,1,RECORDED_LANDSLIDE
NEG_20140922_0243,2014-09-22,24.05,90.55000305175781,NER_BACKGROUND,28.93000030517578,24.05,90.55000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE
2577,2010-10-09 00:00:00,25.5265,93.8673,Nāgāland,0.1199999973177909,25.55,93.8499984741211,1,RECORDED_LANDSLIDE
3525,2011-05-22 00:00:00,25.0672,93.4093,Assam,3.8249998092651367,25.05,93.4499969482422,1,RECORDED_LANDSLIDE
NEG_20131013_0227,2013-10-13,28.850000000000012,93.8499984741211,NER_BACKGROUND,1.5699999332427979,28.850000000000012,93.8499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE
6291,2014-09-21 00:00:00,25.7354,90.3852,Meghalaya,242.04498291015625,25.750000000000004,90.3499984741211,1,RECORDED_LANDSLIDE
78,2007-05-23 00:00:00,27.3383,88.6069,Sikkim,0.0,27.35000000000001,88.6500015258789,1,RECORDED_LANDSLIDE
NEG_20160726_0344,2016-07-26,28.05,90.6500015258789,NER_BACKGROUND,21.07499885559082,28.05,90.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE
7384,2015-08-01 00:00:00,23.9278,94.0906,Manipur,6.684999465942383,23.950000000000006,94.0500030517578,1,RECORDED_LANDSLIDE
NEG_20110628_0132,2011-06-28,22.55,89.75,NER_BACKGROUND,14.855001449584961,22.55,89.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE
9252,2016-07-28 00:00:00,27.5748,91.8644,Arunachal Pradesh,9.02500057220459,27.55,91.8499984741211,1,RECORDED_LANDSLIDE
7369,2015-08-01 00:00:00,24.1988,94.1016,Manipur,4.019999980926514,24.15000000000001,94.1500015258789,1,RECORDED_LANDSLIDE
2575,2010-10-09 00:00:00,25.5242,92.9914,Assam,0.0,25.55,92.9499969482422,1,RECORDED_LANDSLIDE
6016,2014-05-09 00:00:00,24.8669,92.3576,Assam,144.3800048828125,24.85000000000001,92.3499984741211,1,RECORDED_LANDSLIDE
8684,2016-07-07 00:00:00,25.9611,91.3681,Assam,14.854999542236328,25.950000000000006,91.3499984741211,1,RECORDED_LANDSLIDE
9334,2016-05-18 00:00:00,24.5204,92.7264,Assam,69.54999542236328,24.55,92.75,1,RECORDED_LANDSLIDE
7364,2015-07-31 00:00:00,24.819,94.3551,Manipur,65.1449966430664,24.85000000000001,94.3499984741211,1,RECORDED_LANDSLIDE
NEG_20100904_0097,2010-09-04,29.15000000000001,91.05000305175781,NER_BACKGROUND,12.149999618530273,29.15000000000001,91.05000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE
3831,2011-07-22 00:00:00,24.7992,93.948,Manipur,17.604999542236328,24.750000000000004,93.9499969482422,1,RECORDED_LANDSLIDE
NEG_20150801_0288,2015-08-01,24.15000000000001,96.44999694824219,NER_BACKGROUND,0.6349999308586121,24.15000000000001,96.44999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20150722_0268,2015-07-22,30.250000000000004,88.94999694824219,NER_BACKGROUND,0.07000000029802322,30.250000000000004,88.94999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20150801_0284,2015-08-01,21.05,92.94999694824219,NER_BACKGROUND,69.65999603271484,21.05,92.94999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20120304_0157,2012-03-04,23.55,89.25,NER_BACKGROUND,0.0,23.55,89.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE
7253,2015-07-22 00:00:00,24.7979,92.9974,Assam,6.760000228881836,24.750000000000004,92.9499969482422,1,RECORDED_LANDSLIDE
NEG_20101009_0120,2010-10-09,28.450000000000006,96.55000305175781,NER_BACKGROUND,3.4200000762939453,28.450000000000006,96.55000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE
1222,2009-10-05 00:00:00,23.73478778,92.72124394,Mizoram,17.784996032714844,23.750000000000004,92.75,1,RECORDED_LANDSLIDE
6963,2015-06-19 00:00:00,23.7131,92.7362,Mizoram,7.494999885559082,23.750000000000004,92.75,1,RECORDED_LANDSLIDE
5087,2013-07-12 00:00:00,25.6269,94.1139,Nāgāland,18.66999626159668,25.65000000000001,94.1500015258789,1,RECORDED_LANDSLIDE
NEG_20161015_0351,2016-10-15,27.350000000000012,89.55000305175781,NER_BACKGROUND,0.0,27.350000000000012,89.55000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20140814_0236,2014-08-14,22.15000000000001,90.3499984741211,NER_BACKGROUND,29.86499786376953,22.15000000000001,90.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE
2436,2010-09-16 00:00:00,24.3069,93.125,Mizoram,8.175000190734863,24.35000000000001,93.1500015258789,1,RECORDED_LANDSLIDE
NEG_20101009_0117,2010-10-09,25.05,95.25,NER_BACKGROUND,0.014999999664723873,25.05,95.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20120625_0173,2012-06-25,23.850000000000012,94.6500015258789,NER_BACKGROUND,16.545001983642578,23.850000000000012,94.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE
9169,2016-06-12 00:00:00,26.1677,94.2442,Nagaland,4.279999732971191,26.15000000000001,94.25,1,RECORDED_LANDSLIDE
2424,2010-09-13 00:00:00,23.591,92.9296,Mizoram,25.044998168945312,23.55,92.9499969482422,1,RECORDED_LANDSLIDE
NEG_20070727_0005,2007-07-27,25.05,97.25,NER_BACKGROUND,20.695003509521484,25.05,97.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20150801_0277,2015-08-01,23.450000000000006,92.6500015258789,NER_BACKGROUND,20.999998092651367,23.450000000000006,92.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE
9051,2016-07-19 00:00:00,26.09748244,91.8744337,Meghalaya,8.464999198913574,26.05,91.8499984741211,1,RECORDED_LANDSLIDE
4798,2013-04-07 00:00:00,28.8254,96.1509,Arunachal Pradesh,0.044999998062849,28.85000000000001,96.1500015258789,1,RECORDED_LANDSLIDE
7727,2015-08-20 00:00:00,25.6263,94.1057,Nagaland,2.075000047683716,25.65000000000001,94.1500015258789,1,RECORDED_LANDSLIDE
NEG_20070726_0004,2007-07-26,25.15000000000001,94.1500015258789,NER_BACKGROUND,77.66999053955078,25.15000000000001,94.1500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20160518_0324,2016-05-18,22.250000000000004,92.55000305175781,NER_BACKGROUND,30.699995040893555,22.250000000000004,92.55000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE
3912,2011-08-12 00:00:00,27.44,92.2833,Arunāchal Pradesh,12.804998397827148,27.450000000000006,92.25,1,RECORDED_LANDSLIDE
3269,2011-03-22 00:00:00,28.0791,96.5242,Arunāchal Pradesh,44.17000198364258,28.05,96.5500030517578,1,RECORDED_LANDSLIDE
NEG_20130804_0204,2013-08-04,29.750000000000004,96.94999694824219,NER_BACKGROUND,9.010000228881836,29.750000000000004,96.94999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20150609_0258,2015-06-09,26.850000000000012,97.1500015258789,NER_BACKGROUND,16.799997329711914,26.850000000000012,97.1500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE
4860,2013-05-11 00:00:00,26.1016,91.6906,Assam,22.764997482299805,26.15000000000001,91.6500015258789,1,RECORDED_LANDSLIDE
NEG_20110524_0127,2011-05-24,21.850000000000012,93.1500015258789,NER_BACKGROUND,7.9800004959106445,21.850000000000012,93.1500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20100401_0049,2010-04-01,28.05,95.44999694824219,NER_BACKGROUND,7.424999713897705,28.05,95.44999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
NEG_20160720_0342,2016-07-20,22.750000000000004,89.55000305175781,NER_BACKGROUND,2.3349997997283936,22.750000000000004,89.55000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE
9620,2016-10-15 00:00:00,27.172,88.5292,Sikkim,0.0,27.15000000000001,88.55000305175781,1,RECORDED_LANDSLIDE
9404,2016-05-01 00:00:00,28.0822,96.5316,Arunachal Pradesh,3.2799997329711914,28.05,96.5500030517578,1,RECORDED_LANDSLIDE
NEG_20150818_0297,2015-08-18,25.750000000000004,92.94999694824219,NER_BACKGROUND,40.719993591308594,25.750000000000004,92.94999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
3805,2011-07-19 00:00:00,27.05374234,88.42572376,Sikkim,50.63499450683594,27.05,88.44999694824219,1,RECORDED_LANDSLIDE
3806,2011-07-19 00:00:00,27.1032,93.6884,Arunāchal Pradesh,71.54500579833984,27.15000000000001,93.6500015258789,1,RECORDED_LANDSLIDE
NEG_20100327_0048,2010-03-27,22.450000000000006,93.8499984741211,NER_BACKGROUND,2.0299999713897705,22.450000000000006,93.8499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE
7655,2016-04-22 00:00:00,27.5799,91.8569,Arunachal Pradesh,26.47499656677246,27.55,91.8499984741211,1,RECORDED_LANDSLIDE
264,2007-09-13 00:00:00,26.1833,91.8,Assam,1.559999942779541,26.15000000000001,91.8499984741211,1,RECORDED_LANDSLIDE
4434,2012-06-25 00:00:00,26.1049,91.7369,Assam,85.07999420166016,26.15000000000001,91.75,1,RECORDED_LANDSLIDE
NEG_20130901_0218,2013-09-01,26.450000000000006,91.05000305175781,NER_BACKGROUND,1.59499990940094,26.450000000000006,91.05000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE
7923,2015-09-01 00:00:00,26.49349035,91.72137514,Assam,13.460000038146973,26.450000000000006,91.75,1,RECORDED_LANDSLIDE
NEG_20150819_0303,2015-08-19,23.55,97.75,NER_BACKGROUND,2.0950000286102295,23.55,97.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE
247,2007-09-08 00:00:00,25.0604,93.9877,Manipur,35.2349967956543,25.05,93.9499969482422,1,RECORDED_LANDSLIDE
7728,2015-08-22 00:00:00,26.1028,91.8806,Assam,30.58499526977539,26.15000000000001,91.8499984741211,1,RECORDED_LANDSLIDE
545,2008-05-20 00:00:00,24.9849,92.8411,Assam,9.045000076293944,24.950000000000006,92.8499984741211,1,RECORDED_LANDSLIDE
NEG_20120625_0171,2012-06-25,22.850000000000012,97.55000305175781,NER_BACKGROUND,17.28999900817871,22.850000000000012,97.55000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE
4426,2012-06-22 00:00:00,26.1226,91.7162,Assam,15.565000534057615,26.15000000000001,91.75,1,RECORDED_LANDSLIDE
NEG_20110701_0135,2011-07-01,22.450000000000006,91.94999694824219,NER_BACKGROUND,83.22998809814453,22.450000000000006,91.94999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE
