event_id,event_date,latitude,longitude,admin_division_name,rainfall24h,gpm_lat,gpm_lon
7375,2015-08-01,25.1941,94.4481,Manipur,3.5699996948242188,25.15000000000001,94.44999694824219
7387,2015-08-01,24.954,94.2156,Manipur,13.285001754760742,24.950000000000006,94.25
7910,2015-08-01,24.3481,94.1146,Manipur,4.87999963760376,24.350000000000012,94.1500015258789
7409,2015-08-02,25.72,94.6219,Nagaland,8.475000381469727,25.750000000000004,94.6500015258789
7666,2015-08-11,25.1019,93.3729,Manipur,2.6050000190734863,25.15000000000001,93.3499984741211
7664,2015-08-11,24.7459,93.4251,Manipur,1.2599999904632568,24.750000000000004,93.44999694824219
7665,2015-08-11,24.7016,93.5291,Manipur,1.3450000286102295,24.750000000000004,93.55000305175781
7660,2015-08-12,25.6237,94.1136,Nagaland,4.460000038146973,25.65000000000001,94.1500015258789
7887,2015-08-16,27.8835,96.9262,Arunachal Pradesh,0.4049999713897705,27.850000000000012,96.94999694824219
7335,2015-08-18,25.5145,90.2023,Meghalaya,51.93000411987305,25.55,90.25
7334,2015-08-18,28.1737,94.7596,Arunachal Pradesh,2.3499996662139893,28.15000000000001,94.75
7701,2015-08-19,25.6278,94.1051,Nagaland,6.734999656677246,25.65000000000001,94.1500015258789
7699,2015-08-19,26.0214,94.5224,Nagaland,12.255001068115234,26.05,94.55000305175781
7589,2015-08-19,25.2568,92.3825,Meghalaya,219.6800079345703,25.250000000000004,92.3499984741211
7590,2015-08-19,25.1416,92.3807,Meghalaya,243.07000732421875,25.15000000000001,92.3499984741211
7706,2015-08-19,25.0728,92.3636,Meghalaya,193.300048828125,25.05,92.3499984741211
7336,2015-08-19,25.2193,90.5549,Meghalaya,165.65501403808594,25.250000000000004,90.55000305175781
7727,2015-08-20,25.6263,94.1057,Nagaland,2.075000047683716,25.65000000000001,94.1500015258789
7728,2015-08-22,26.1028,91.8806,Assam,30.58499526977539,26.15000000000001,91.8499984741211
7780,2015-08-26,23.3572,92.7878,Mizoram,6.8600006103515625,23.350000000000012,92.75
7778,2015-08-26,23.8447,93.0514,Mizoram,6.619999885559082,23.850000000000012,93.05000305175781
7836,2015-08-27,24.042,92.6724,Mizoram,11.854999542236328,24.05,92.6500015258789
7837,2015-08-27,23.7269,92.7265,Mizoram,2.495000123977661,23.750000000000004,92.75
7972,2015-08-28,23.4495,92.8112,Mizoram,0.0,23.450000000000006,92.8499984741211
7933,2015-09-01,26.1868,91.6739,Assam,19.59000015258789,26.15000000000001,91.6500015258789
7923,2015-09-01,26.49349035,91.72137514,Assam,13.460000038146973,26.450000000000006,91.75
7956,2015-09-05,26.048,91.8695,Meghalaya,12.809999465942383,26.05,91.8499984741211
8012,2015-09-06,25.9703,91.8584,Meghalaya,0.3999999761581421,25.950000000000006,91.8499984741211
8224,2015-09-14,23.7313,92.7187,Mizoram,41.88999938964844,23.750000000000004,92.75
8223,2015-09-14,23.7348,92.7187,Mizoram,41.88999938964844,23.750000000000004,92.75
8339,2015-09-23,26.1666,91.7042,Assam,79.65498352050781,26.15000000000001,91.75
8366,2015-09-23,25.583,91.893,Meghalaya,145.75997924804688,25.55,91.8499984741211
9405,2016-04-19,26.7223,95.0243,Nagaland,23.02499771118164,26.750000000000004,95.05000305175781
7655,2016-04-22,27.5799,91.8569,Arunachal Pradesh,26.47499656677246,27.55,91.8499984741211
9404,2016-05-01,28.0822,96.5316,Arunachal Pradesh,3.2799997329711914,28.05,96.55000305175781
9335,2016-05-18,24.5202,92.7239,Assam,69.54999542236328,24.55,92.75
9338,2016-05-18,24.4638,92.4943,Assam,43.470001220703125,24.450000000000006,92.44999694824219
9334,2016-05-18,24.5204,92.7264,Assam,69.54999542236328,24.55,92.75
9336,2016-05-18,24.5308,92.5121,Assam,50.285003662109375,24.55,92.55000305175781
9168,2016-06-12,27.6438,93.871,Arunachal Pradesh,99.69999694824219,27.65000000000001,93.8499984741211
9169,2016-06-12,26.1677,94.2442,Nagaland,4.279999732971191,26.15000000000001,94.25
9142,2016-06-14,26.3185,94.5247,Nagaland,6.754999160766602,26.350000000000012,94.55000305175781
8222,2016-06-22,26.1961,91.7825,Assam,8.734999656677246,26.15000000000001,91.75
8237,2016-07-01,27.0136,92.6351,Arunachal Pradesh,46.51499938964844,27.05,92.6500015258789
8900,2016-07-07,25.0118,94.3136,Manipur,1.8249998092651367,25.05,94.3499984741211
8684,2016-07-07,25.9611,91.3681,Assam,14.854999542236328,25.950000000000006,91.3499984741211
8901,2016-07-10,25.7902,94.1318,Nagaland,1.5299999713897705,25.750000000000004,94.1500015258789
8930,2016-07-11,26.1699,94.4922,Nagaland,22.94499969482422,26.15000000000001,94.44999694824219
8995,2016-07-14,26.1963,91.8074,Assam,5.364999771118164,26.15000000000001,91.8499984741211
8996,2016-07-14,26.1768,91.7702,Assam,10.789999961853027,26.15000000000001,91.75
9010,2016-07-16,27.3034,93.804,Arunachal Pradesh,84.25,27.350000000000012,93.8499984741211
9051,2016-07-19,26.09748244,91.8744337,Meghalaya,8.464999198913574,26.05,91.8499984741211
9124,2016-07-19,25.203,90.5573,Meghalaya,23.19999885559082,25.250000000000004,90.55000305175781
9087,2016-07-19,28.235,94.9612,Arunachal Pradesh,6.664999961853027,28.250000000000004,94.94999694824219
9122,2016-07-20,26.1966,91.802,Assam,17.619998931884766,26.15000000000001,91.8499984741211
9186,2016-07-25,25.48,94.1383,Manipur,36.47499465942383,25.450000000000006,94.1500015258789
9219,2016-07-26,26.0101,94.5282,Nagaland,2.944999933242798,26.05,94.55000305175781
9251,2016-07-28,25.8702,94.7844,Nagaland,17.84999656677246,25.850000000000012,94.75
9232,2016-07-28,23.5397,93.3783,Mizoram,12.25,23.55,93.3499984741211
9252,2016-07-28,27.5748,91.8644,Arunachal Pradesh,9.02500057220459,27.55,91.8499984741211
9464,2016-08-05,27.5754,91.9754,Arunachal Pradesh,0.9200000166893005,27.55,91.94999694824219
9604,2016-10-12,27.2676,88.2891,Sikkim,14.229999542236328,27.250000000000004,88.25
9620,2016-10-15,27.172,88.5292,Sikkim,0.0,27.15000000000001,88.55000305175781
9619,2016-10-15,27.1695,88.3664,Sikkim,0.0,27.15000000000001,88.3499984741211
