Title:,"Time Series, Area-Averaged of Multi-satellite precipitation estimate with gauge calibration - Final Run (recommended for (half-hourly)"
2020-02-10 17:30:00,0.00397212757
2020-02-10 18:00:00,0.0040752748
2020-02-10 18:30:00,0.00517863128
2020-02-10 19:00:00,0.00354346191
2020-02-10 19:30:00,0.0026964359
2020-02-10 20:00:00,0.00196224311
2020-02-10 20:30:00,0.00114333129
2020-02-10 21:00:00,0.000976247073
2020-02-10 21:30:00,0.000953708717
2020-02-10 22:00:00,0.00206025643
2020-02-10 22:30:00,0.00247160019
2020-02-10 23:00:00,0.00244729873
2020-02-10 23:30:00,0.00239859475
2020-02-11 00:00:00,0.00176490867
2020-02-11 00:30:00,0.00124966667
2020-02-11 01:00:00,0.00127464987
2020-02-11 01:30:00,0.00132339227
2020-02-11 02:00:00,0.00176278374
2020-02-11 02:30:00,0.00236083288
2020-02-11 03:00:00,0.00200829655
2020-02-11 03:30:00,0.00229719817
2020-02-11 04:00:00,0.00240190723
2020-02-11 04:30:00,0.00231709052
2020-02-11 05:00:00,0.00223147566
2020-02-11 05:30:00,0.00273959711
2020-02-11 06:00:00,0.00405977294
2020-02-11 06:30:00,0.00510261441
2020-02-11 07:00:00,0.00589720346
2020-02-11 07:30:00,0.00574316829
2020-02-11 08:00:00,0.00713761104
2020-02-11 08:30:00,0.00595249981
2020-02-11 09:00:00,0.00514780264
2020-02-11 09:30:00,0.00461939396
2020-02-11 10:00:00,0.00449334923
2020-02-11 10:30:00,0.00429945067
2020-02-11 11:00:00,0.0039059238
2020-02-11 11:30:00,0.00441700406
2020-02-11 12:00:00,0.00440095412
2020-02-11 12:30:00,0.00416031061
2020-02-11 13:00:00,0.00370139233
2020-02-11 13:30:00,0.00335151725
2020-02-11 14:00:00,0.00275078276
2020-02-11 14:30:00,0.00188089884
2020-02-11 15:00:00,0.00179740321
2020-02-11 15:30:00,0.00147180783
2020-02-11 16:00:00,0.00258746091
2020-02-11 16:30:00,0.00289594801
2020-02-11 17:00:00,0.00330839609
2020-02-11 17:30:00,0.00617402932
2020-02-11 18:00:00,0.00396824302
2020-02-11 18:30:00,0.00306951324
2020-02-11 19:00:00,0.00313211442
2020-02-11 19:30:00,0.0028596851
2020-02-11 20:00:00,0.00306222425
2020-02-11 20:30:00,0.00531854853
2020-02-11 21:00:00,0.00121322949
2020-02-11 21:30:00,0.000961354061
2020-02-11 22:00:00,0.000447851548
2020-02-11 22:30:00,0.000795688771
2020-02-11 23:00:00,0.000912643911
2020-02-11 23:30:00,0.00119040185
2020-02-12 00:00:00,0.00368344737
2020-02-12 00:30:00,0.00583685655
2020-02-12 01:00:00,0.00653161807
2020-02-12 01:30:00,0.0070548295
2020-02-12 02:00:00,0.00606805459
2020-02-12 02:30:00,0.00128914753
2020-02-12 03:00:00,0.00102245144
2020-02-12 03:30:00,0.000682177546
2020-02-12 04:00:00,0.000429491774
2020-02-12 04:30:00,0.0011531635
2020-02-12 05:00:00,0.0016548835
2020-02-12 05:30:00,0.000193788874
2020-02-12 06:00:00,0.000115510287
2020-02-12 06:30:00,0.000151500135
2020-02-12 07:00:00,0.00102681981
2020-02-12 07:30:00,0.00102887803
2020-02-12 08:00:00,0.00218978431
2020-02-12 08:30:00,0.00100359856
2020-02-12 09:00:00,0.00129693071
2020-02-12 09:30:00,0.00146593631
2020-02-12 10:00:00,0.00140325841
2020-02-12 10:30:00,0.00180129113
2020-02-12 11:00:00,0.001434498
2020-02-12 11:30:00,0.00722585339
2020-02-12 12:00:00,0.0061234436
2020-02-12 12:30:00,0.00476111937
2020-02-12 13:00:00,0.00386240892
2020-02-12 13:30:00,0.00299907709
2020-02-12 14:00:00,0.00341188558
2020-02-12 14:30:00,0.00411522342
2020-02-12 15:00:00,0.00434123585
2020-02-12 15:30:00,0.00445652986
2020-02-12 16:00:00,0.00549983513
2020-02-12 16:30:00,0.00489366055
2020-02-12 17:00:00,0.0041894177
2020-02-12 17:30:00,0.00319035398
2020-02-12 18:00:00,0.00515615009
2020-02-12 18:30:00,0.00275934581
2020-02-12 19:00:00,0.00254744152
2020-02-12 19:30:00,0.00224049343
2020-02-12 20:00:00,0.00208636932
2020-02-12 20:30:00,0.00334793376
2020-02-12 21:00:00,0.00139848015
2020-02-12 21:30:00,0.000899198581
2020-02-12 22:00:00,0.000729601248
2020-02-12 22:30:00,0.000806531287
2020-02-12 23:00:00,0.00157636486
2020-02-12 23:30:00,0.00196874118
2020-02-13 00:00:00,0.00280780206
2020-02-13 00:30:00,0.00216995063
2020-02-13 01:00:00,0.00209050602
2020-02-13 01:30:00,0.00174165901
2020-02-13 02:00:00,0.00130534533
2020-02-13 02:30:00,0.00178455934
2020-02-13 03:00:00,0.00160515343
2020-02-13 03:30:00,0.00179486501
2020-02-13 04:00:00,0.00158320111
2020-02-13 04:30:00,0.00167770358
2020-02-13 05:00:00,0.00168270292
2020-02-13 05:30:00,0.00201562117
2020-02-13 06:00:00,0.00313980808
2020-02-13 06:30:00,0.0038414679
2020-02-13 07:00:00,0.0041205124
2020-02-13 07:30:00,0.00370290549
2020-02-13 08:00:00,0.00365153677
2020-02-13 08:30:00,0.00419308245
2020-02-13 09:00:00,0.00378443534
2020-02-13 09:30:00,0.00361006288
2020-02-13 10:00:00,0.00279302965
2020-02-13 10:30:00,0.0025532376
2020-02-13 11:00:00,0.00190075266
2020-02-13 11:30:00,0.0015086307
2020-02-13 12:00:00,0.00146215712
2020-02-13 12:30:00,0.00134390185
2020-02-13 13:00:00,0.0016765676
2020-02-13 13:30:00,0.00182442961
2020-02-13 14:00:00,0.00253172056
2020-02-13 14:30:00,0.00347910309
2020-02-13 15:00:00,0.003927805
2020-02-13 15:30:00,0.00367672252
2020-02-13 16:00:00,0.00455370406
2020-02-13 16:30:00,0.00410510506
2020-02-13 17:00:00,0.00425883615
2020-02-13 17:30:00,0.00507859234
2020-02-13 18:00:00,0.00646833656
2020-02-13 18:30:00,0.00654196925
2020-02-13 19:00:00,0.00566298096
2020-02-13 19:30:00,0.00513971224
2020-02-13 20:00:00,0.00441443967
2020-02-13 20:30:00,0.00420433655
2020-02-13 21:00:00,0.00411215052
2020-02-13 21:30:00,0.00411244063
2020-02-13 22:00:00,0.00512726838
2020-02-13 22:30:00,0.00563954981
2020-02-13 23:00:00,0.00620753737
2020-02-13 23:30:00,0.00652710907
2020-02-14 00:00:00,0.00515349954
2020-02-14 00:30:00,0.00472296448
2020-02-14 01:00:00,0.00443664333
2020-02-14 01:30:00,0.00434970483
2020-02-14 02:00:00,0.00412451336
2020-02-14 02:30:00,0.00423724111
2020-02-14 03:00:00,0.00495155854
2020-02-14 03:30:00,0.00569969788
2020-02-14 04:00:00,0.00495033804
2020-02-14 04:30:00,0.0040474562
2020-02-14 05:00:00,0.0029577266
2020-02-14 05:30:00,0.00281561818
2020-02-14 06:00:00,0.00343090761
2020-02-14 06:30:00,0.00572128221
2020-02-14 07:00:00,0.00752603728
2020-02-14 07:30:00,0.00837218203
2020-02-14 08:00:00,0.011214992
2020-02-14 08:30:00,0.0104705533
2020-02-14 09:00:00,0.0109443786
2020-02-14 09:30:00,0.0111238761
2020-02-14 10:00:00,0.0111912368
2020-02-14 10:30:00,0.0105852485
2020-02-14 11:00:00,0.00996571966
2020-02-14 11:30:00,0.0103748962
2020-02-14 12:00:00,0.010170849
2020-02-14 12:30:00,0.00899609178
2020-02-14 13:00:00,0.00726972101
2020-02-14 13:30:00,0.00848791376
2020-02-14 14:00:00,0.00779005047
2020-02-14 14:30:00,0.00824711565
2020-02-14 15:00:00,0.00872762222
2020-02-14 15:30:00,0.0090553835
2020-02-14 16:00:00,0.00633476907
2020-02-14 16:30:00,0.00587874372
2020-02-14 17:00:00,0.00610631937
2020-02-14 17:30:00,0.00653228303
2020-02-14 18:00:00,0.0074214898
2020-02-14 18:30:00,0.0136451889
2020-02-14 19:00:00,0.0174082574
2020-02-14 19:30:00,0.0187338796
2020-02-14 20:00:00,0.0221123341
2020-02-14 20:30:00,0.0197129305
2020-02-14 21:00:00,0.019555578
2020-02-14 21:30:00,0.0201820266
2020-02-14 22:00:00,0.0225828234
2020-02-14 22:30:00,0.0185216404
2020-02-14 23:00:00,0.0163079798
2020-02-14 23:30:00,0.0143634267
2020-02-15 00:00:00,0.0109272534
2020-02-15 00:30:00,0.00916334521
2020-02-15 01:00:00,0.00722936075
2020-02-15 01:30:00,0.00596047938
2020-02-15 02:00:00,0.00576126715
2020-02-15 02:30:00,0.00601188187
2020-02-15 03:00:00,0.00745065603
2020-02-15 03:30:00,0.006739954
2020-02-15 04:00:00,0.006616998
2020-02-15 04:30:00,0.00464046281
2020-02-15 05:00:00,0.00462440634
2020-02-15 05:30:00,0.00540154288
2020-02-15 06:00:00,0.00730827032
2020-02-15 06:30:00,0.00775681995
2020-02-15 07:00:00,0.00813951902
2020-02-15 07:30:00,0.00800082553
2020-02-15 08:00:00,0.00773634575
2020-02-15 08:30:00,0.01016217
2020-02-15 09:00:00,0.00900551863
2020-02-15 09:30:00,0.00889322814
2020-02-15 10:00:00,0.00715625007
2020-02-15 10:30:00,0.00532718282
2020-02-15 11:00:00,0.00443989551
2020-02-15 11:30:00,0.00392289972
2020-02-15 12:00:00,0.00385115505
2020-02-15 12:30:00,0.00339454995
2020-02-15 13:00:00,0.00386938546
2020-02-15 13:30:00,0.00498391595
2020-02-15 14:00:00,0.00659556454
2020-02-15 14:30:00,0.00858896598
2020-02-15 15:00:00,0.00997915212
2020-02-15 15:30:00,0.00774153089
2020-02-15 16:00:00,0.00778568117
2020-02-15 16:30:00,0.00649819011
2020-02-15 17:00:00,0.00658061774
2020-02-15 17:30:00,0.00612423848
2020-02-15 18:00:00,0.00596099952
2020-02-15 18:30:00,0.00631143013
2020-02-15 19:00:00,0.00749909878
2020-02-15 19:30:00,0.00686983531
2020-02-15 20:00:00,0.00558500784
2020-02-15 20:30:00,0.00416652439
2020-02-15 21:00:00,0.00407147035
2020-02-15 21:30:00,0.00428684056
2020-02-15 22:00:00,0.00534350891
2020-02-15 22:30:00,0.00862051919
2020-02-15 23:00:00,0.00935987849
2020-02-15 23:30:00,0.00869887695
2020-02-16 00:00:00,0.00861022994
2020-02-16 00:30:00,0.00836577266
2020-02-16 01:00:00,0.00651979819
2020-02-16 01:30:00,0.00724463258
2020-02-16 02:00:00,0.00832806993
2020-02-16 02:30:00,0.0105380313
2020-02-16 03:00:00,0.011275257
2020-02-16 03:30:00,0.0128028458
2020-02-16 04:00:00,0.00981390011
2020-02-16 04:30:00,0.00846430752
2020-02-16 05:00:00,0.00722280098
2020-02-16 05:30:00,0.00716384547
2020-02-16 06:00:00,0.00874623656
2020-02-16 06:30:00,0.00967721455
2020-02-16 07:00:00,0.00948351901
2020-02-16 07:30:00,0.00994436443
2020-02-16 08:00:00,0.00888899062
2020-02-16 08:30:00,0.00785852876
2020-02-16 09:00:00,0.0067011388
2020-02-16 09:30:00,0.00595875969
2020-02-16 10:00:00,0.005535651
2020-02-16 10:30:00,0.00544820679
2020-02-16 11:00:00,0.00462737074
2020-02-16 11:30:00,0.00423967093
2020-02-16 12:00:00,0.00418787682
2020-02-16 12:30:00,0.0033834537
2020-02-16 13:00:00,0.00431164913
2020-02-16 13:30:00,0.00589933293
2020-02-16 14:00:00,0.00799643248
2020-02-16 14:30:00,0.0102640828
2020-02-16 15:00:00,0.0112811215
2020-02-16 15:30:00,0.0105349226
2020-02-16 16:00:00,0.00720343785
2020-02-16 16:30:00,0.00645709364
2020-02-16 17:00:00,0.00640022801
2020-02-16 17:30:00,0.0064193788
2020-02-16 18:00:00,0.00637227157
2020-02-16 18:30:00,0.00793419406
2020-02-16 19:00:00,0.00863827392
2020-02-16 19:30:00,0.00854121987
2020-02-16 20:00:00,0.00751016056
2020-02-16 20:30:00,0.00804293342
2020-02-16 21:00:00,0.00630843407
2020-02-16 21:30:00,0.00626616832
2020-02-16 22:00:00,0.00622277381
2020-02-16 22:30:00,0.00705118151
2020-02-16 23:00:00,0.0071875439
2020-02-16 23:30:00,0.00629329821
2020-02-17 00:00:00,0.00642615091
2020-02-17 00:30:00,0.00407269597
2020-02-17 01:00:00,0.00421447633
2020-02-17 01:30:00,0.00475417124
2020-02-17 02:00:00,0.00643627206
2020-02-17 02:30:00,0.00844711717
2020-02-17 03:00:00,0.0099854283
2020-02-17 03:30:00,0.00981321372
2020-02-17 04:00:00,0.00991928764
2020-02-17 04:30:00,0.00739916973
2020-02-17 05:00:00,0.00691840146
2020-02-17 05:30:00,0.0082646329
2020-02-17 06:00:00,0.00807536021
2020-02-17 06:30:00,0.00856626779
2020-02-17 07:00:00,0.00682558399
2020-02-17 07:30:00,0.00714890333
2020-02-17 08:00:00,0.00559012964
2020-02-17 08:30:00,0.00537012191
2020-02-17 09:00:00,0.00616136612
2020-02-17 09:30:00,0.00638253056
2020-02-17 10:00:00,0.00732353842
2020-02-17 10:30:00,0.00752393529
2020-02-17 11:00:00,0.00558837457
2020-02-17 11:30:00,0.00589414733
2020-02-17 12:00:00,0.00408917805
2020-02-17 12:30:00,0.00383101893
2020-02-17 13:00:00,0.00434374576
2020-02-17 13:30:00,0.00592191657
2020-02-17 14:00:00,0.00831840746
2020-02-17 14:30:00,0.0103304405
2020-02-17 15:00:00,0.0129529452
2020-02-17 15:30:00,0.0144047728
2020-02-17 16:00:00,0.0108029498
2020-02-17 16:30:00,0.0117932195
2020-02-17 17:00:00,0.0111999242
2020-02-17 17:30:00,0.0113813598
2020-02-17 18:00:00,0.0123074232
2020-02-17 18:30:00,0.0122842127
2020-02-17 19:00:00,0.0143881664
2020-02-17 19:30:00,0.0186972935
2020-02-17 20:00:00,0.0200509951
2020-02-17 20:30:00,0.0200454686
2020-02-17 21:00:00,0.0245558713
2020-02-17 21:30:00,0.031159861
2020-02-17 22:00:00,0.0382451452
2020-02-17 22:30:00,0.0408519171
2020-02-17 23:00:00,0.0395675711
2020-02-17 23:30:00,0.0375128947
2020-02-18 00:00:00,0.0357823931
2020-02-18 00:30:00,0.040732421
2020-02-18 01:00:00,0.0332536995
2020-02-18 01:30:00,0.0303150881
2020-02-18 02:00:00,0.0281137861
2020-02-18 02:30:00,0.0328004993
2020-02-18 03:00:00,0.0292408448
2020-02-18 03:30:00,0.0264932048
2020-02-18 04:00:00,0.0223110821
2020-02-18 04:30:00,0.0235463027
2020-02-18 05:00:00,0.0212141722
2020-02-18 05:30:00,0.0216395166
2020-02-18 06:00:00,0.0219081976
2020-02-18 06:30:00,0.0236661993
2020-02-18 07:00:00,0.0326194204
2020-02-18 07:30:00,0.0404040515
2020-02-18 08:00:00,0.0415749103
2020-02-18 08:30:00,0.0446481295
2020-02-18 09:00:00,0.0405473448
2020-02-18 09:30:00,0.0291951057
2020-02-18 10:00:00,0.0243008994
2020-02-18 10:30:00,0.0248951949
2020-02-18 11:00:00,0.0270502046
2020-02-18 11:30:00,0.0264345016
2020-02-18 12:00:00,0.0277576111
2020-02-18 12:30:00,0.0243478119
2020-02-18 13:00:00,0.018736409
2020-02-18 13:30:00,0.0136350654
2020-02-18 14:00:00,0.0126635376
2020-02-18 14:30:00,0.010852159
2020-02-18 15:00:00,0.00675484119
2020-02-18 15:30:00,0.00539576542
2020-02-18 16:00:00,0.0047165514
2020-02-18 16:30:00,0.00503149116
2020-02-18 17:00:00,0.0050532883
2020-02-18 17:30:00,0.00520369736
2020-02-18 18:00:00,0.0061886264
2020-02-18 18:30:00,0.00787077099
2020-02-18 19:00:00,0.00718162488
2020-02-18 19:30:00,0.00685972488
2020-02-18 20:00:00,0.00565857626
2020-02-18 20:30:00,0.00458688335
2020-02-18 21:00:00,0.00446196645
2020-02-18 21:30:00,0.00389101217
2020-02-18 22:00:00,0.0045913565
2020-02-18 22:30:00,0.00451038452
2020-02-18 23:00:00,0.00412286818
2020-02-18 23:30:00,0.00396275567
2020-02-19 00:00:00,0.00341757759
2020-02-19 00:30:00,0.00296856719
2020-02-19 01:00:00,0.00292799552
2020-02-19 01:30:00,0.00304019637
2020-02-19 02:00:00,0.00428974302
2020-02-19 02:30:00,0.00516730547
2020-02-19 03:00:00,0.00673304405
2020-02-19 03:30:00,0.00697305286
2020-02-19 04:00:00,0.00694318255
2020-02-19 04:30:00,0.00556535088
2020-02-19 05:00:00,0.00503478991
2020-02-19 05:30:00,0.00562314223
2020-02-19 06:00:00,0.0065593319
2020-02-19 06:30:00,0.00886225514
2020-02-19 07:00:00,0.0107884454
2020-02-19 07:30:00,0.010030888
2020-02-19 08:00:00,0.0128476834
2020-02-19 08:30:00,0.0148487035
2020-02-19 09:00:00,0.0134706823
2020-02-19 09:30:00,0.0136549864
2020-02-19 10:00:00,0.0130599486
2020-02-19 10:30:00,0.0107699595
2020-02-19 11:00:00,0.00881193951
2020-02-19 11:30:00,0.00899930112
2020-02-19 12:00:00,0.00868178252
2020-02-19 12:30:00,0.00828896649
2020-02-19 13:00:00,0.00749961147
2020-02-19 13:30:00,0.00861097407
2020-02-19 14:00:00,0.00886342302
2020-02-19 14:30:00,0.0100079477
2020-02-19 15:00:00,0.00985888671
2020-02-19 15:30:00,0.00893921312
2020-02-19 16:00:00,0.00724476716
2020-02-19 16:30:00,0.00647614617
2020-02-19 17:00:00,0.00617150171
2020-02-19 17:30:00,0.00654096901
2020-02-19 18:00:00,0.00617567077
2020-02-19 18:30:00,0.00680097565
2020-02-19 19:00:00,0.00843701605
2020-02-19 19:30:00,0.0106607089
2020-02-19 20:00:00,0.0123458393
2020-02-19 20:30:00,0.0120631959
2020-02-19 21:00:00,0.0140751256
2020-02-19 21:30:00,0.0145830391
2020-02-19 22:00:00,0.0152334962
2020-02-19 22:30:00,0.0147573799
2020-02-19 23:00:00,0.0140933944
2020-02-19 23:30:00,0.0132211922
2020-02-20 00:00:00,0.0118175168
2020-02-20 00:30:00,0.0125794625
2020-02-20 01:00:00,0.0101282727
2020-02-20 01:30:00,0.0109536406
2020-02-20 02:00:00,0.0109749828
2020-02-20 02:30:00,0.0113743003
2020-02-20 03:00:00,0.0126046361
2020-02-20 03:30:00,0.00999523792
2020-02-20 04:00:00,0.00882650353
2020-02-20 04:30:00,0.00738847256
2020-02-20 05:00:00,0.00869872235
2020-02-20 05:30:00,0.00953001436
2020-02-20 06:00:00,0.00657719513
2020-02-20 06:30:00,0.00596150151
2020-02-20 07:00:00,0.00608103443
2020-02-20 07:30:00,0.00562035618
2020-02-20 08:00:00,0.00586182857
2020-02-20 08:30:00,0.00651506288
2020-02-20 09:00:00,0.00808202382
2020-02-20 09:30:00,0.00876731705
2020-02-20 10:00:00,0.00877076201
2020-02-20 10:30:00,0.0113995792
2020-02-20 11:00:00,0.0125559233
2020-02-20 11:30:00,0.0228761341
2020-02-20 12:00:00,0.0137332212
2020-02-20 12:30:00,0.0168729704
2020-02-20 13:00:00,0.0104114031
2020-02-20 13:30:00,0.0142124835
2020-02-20 14:00:00,0.00892706122
2020-02-20 14:30:00,0.0083881449
2020-02-20 15:00:00,0.00813730992
2020-02-20 15:30:00,0.0116776051
2020-02-20 16:00:00,0.0111370692
2020-02-20 16:30:00,0.0146568781
2020-02-20 17:00:00,0.0109904436
2020-02-20 17:30:00,0.00919679459
2020-02-20 18:00:00,0.00879193004
2020-02-20 18:30:00,0.00631974963
2020-02-20 19:00:00,0.00657879375
2020-02-20 19:30:00,0.00673700636
2020-02-20 20:00:00,0.00830992311
2020-02-20 20:30:00,0.00960469898
2020-02-20 21:00:00,0.00767987082
2020-02-20 21:30:00,0.00557737658
2020-02-20 22:00:00,0.00302941888
2020-02-20 22:30:00,0.00237410283
2020-02-20 23:00:00,0.00297867786
2020-02-20 23:30:00,0.0032519775
2020-02-21 00:00:00,0.00408011116
2020-02-21 00:30:00,0.00354585121
2020-02-21 01:00:00,0.00283873454
2020-02-21 01:30:00,0.00382004096
2020-02-21 02:00:00,0.00547024049
2020-02-21 02:30:00,0.00441467389
2020-02-21 03:00:00,0.0042534289
2020-02-21 03:30:00,0.00503911078
2020-02-21 04:00:00,0.0043312707
2020-02-21 04:30:00,0.0042478377
2020-02-21 05:00:00,0.00371798407
2020-02-21 05:30:00,0.0044848728
2020-02-21 06:00:00,0.00382860727
2020-02-21 06:30:00,0.00362440501
2020-02-21 07:00:00,0.00396707095
2020-02-21 07:30:00,0.00401776424
2020-02-21 08:00:00,0.00458485726
2020-02-21 08:30:00,0.006456648
2020-02-21 09:00:00,0.00676202774
2020-02-21 09:30:00,0.00758283306
2020-02-21 10:00:00,0.00428021094
2020-02-21 10:30:00,0.00379944011
2020-02-21 11:00:00,0.00341198081
2020-02-21 11:30:00,0.00430392474
2020-02-21 12:00:00,0.00268455176
2020-02-21 12:30:00,0.0031089487
2020-02-21 13:00:00,0.00359866652
2020-02-21 13:30:00,0.0059013078
2020-02-21 14:00:00,0.00611695787
2020-02-21 14:30:00,0.0056930054
2020-02-21 15:00:00,0.00609990954
2020-02-21 15:30:00,0.00565642118
2020-02-21 16:00:00,0.00519170146
2020-02-21 16:30:00,0.00382754789
2020-02-21 17:00:00,0.00667910464
2020-02-21 17:30:00,0.00906343199
2020-02-21 18:00:00,0.0107040145
2020-02-21 18:30:00,0.0119684925
2020-02-21 19:00:00,0.00739576761
2020-02-21 19:30:00,0.00692908559
2020-02-21 20:00:00,0.00703572342
2020-02-21 20:30:00,0.00834919233
2020-02-21 21:00:00,0.00816164073
2020-02-21 21:30:00,0.00866271649
2020-02-21 22:00:00,0.0112779215
2020-02-21 22:30:00,0.0143925576
2020-02-21 23:00:00,0.0126687037
2020-02-21 23:30:00,0.0157489404
2020-02-22 00:00:00,0.0144519322
2020-02-22 00:30:00,0.00830175821
2020-02-22 01:00:00,0.0093160281
2020-02-22 01:30:00,0.0101685142
2020-02-22 02:00:00,0.0136327511
2020-02-22 02:30:00,0.0149223879
2020-02-22 03:00:00,0.0151181743
2020-02-22 03:30:00,0.01743057
2020-02-22 04:00:00,0.0190222003
2020-02-22 04:30:00,0.0259128567
2020-02-22 05:00:00,0.027307393
2020-02-22 05:30:00,0.0312200133
2020-02-22 06:00:00,0.0304505359
2020-02-22 06:30:00,0.0282018408
2020-02-22 07:00:00,0.0342455804
2020-02-22 07:30:00,0.0384567678
2020-02-22 08:00:00,0.0559724644
2020-02-22 08:30:00,0.0487557948
2020-02-22 09:00:00,0.0414129794
2020-02-22 09:30:00,0.026237404
2020-02-22 10:00:00,0.021601826
2020-02-22 10:30:00,0.0171501078
2020-02-22 11:00:00,0.0236801896
2020-02-22 11:30:00,0.0161714293
2020-02-22 12:00:00,0.0137308482
2020-02-22 12:30:00,0.0133863296
2020-02-22 13:00:00,0.015066104
2020-02-22 13:30:00,0.0147895915
2020-02-22 14:00:00,0.0147860013
2020-02-22 14:30:00,0.0134224053
2020-02-22 15:00:00,0.0131832762
2020-02-22 15:30:00,0.0168509912
2020-02-22 16:00:00,0.0138526792
2020-02-22 16:30:00,0.0177941099
2020-02-22 17:00:00,0.0171391387
2020-02-22 17:30:00,0.0193976872
2020-02-22 18:00:00,0.0103139747
2020-02-22 18:30:00,0.0103719169
2020-02-22 19:00:00,0.0114715304
2020-02-22 19:30:00,0.0113178687
2020-02-22 20:00:00,0.0108845681
2020-02-22 20:30:00,0.0124555444
2020-02-22 21:00:00,0.011146781
2020-02-22 21:30:00,0.0129755717
2020-02-22 22:00:00,0.0108499741
2020-02-22 22:30:00,0.012360177
2020-02-22 23:00:00,0.0145842703
2020-02-22 23:30:00,0.0178751238
2020-02-23 00:00:00,0.0134664811
2020-02-23 00:30:00,0.0126993582
2020-02-23 01:00:00,0.0111893369
2020-02-23 01:30:00,0.0151209235
2020-02-23 02:00:00,0.013209396
2020-02-23 02:30:00,0.0106862588
2020-02-23 03:00:00,0.0103378268
2020-02-23 03:30:00,0.00976422336
2020-02-23 04:00:00,0.0171445217
2020-02-23 04:30:00,0.0169243366
2020-02-23 05:00:00,0.0147606833
2020-02-23 05:30:00,0.0143752573
2020-02-23 06:00:00,0.0191497859
2020-02-23 06:30:00,0.0252209231
2020-02-23 07:00:00,0.0292282961
2020-02-23 07:30:00,0.039404504
2020-02-23 08:00:00,0.0501972511
2020-02-23 08:30:00,0.0531057976
2020-02-23 09:00:00,0.0566152297
2020-02-23 09:30:00,0.0546477027
2020-02-23 10:00:00,0.0518194176
2020-02-23 10:30:00,0.0531409681
2020-02-23 11:00:00,0.0524728075
2020-02-23 11:30:00,0.0565005466
2020-02-23 12:00:00,0.0523729697
2020-02-23 12:30:00,0.0513817221
2020-02-23 13:00:00,0.0433592573
2020-02-23 13:30:00,0.0352370366
2020-02-23 14:00:00,0.0320412479
2020-02-23 14:30:00,0.0231804419
2020-02-23 15:00:00,0.0151465563
2020-02-23 15:30:00,0.0228361208
2020-02-23 16:00:00,0.026220575
2020-02-23 16:30:00,0.0243761521
2020-02-23 17:00:00,0.0169919711
2020-02-23 17:30:00,0.0162773412
2020-02-23 18:00:00,0.026282914
2020-02-23 18:30:00,0.0243474282
2020-02-23 19:00:00,0.0239962321
2020-02-23 19:30:00,0.0250118133
2020-02-23 20:00:00,0.0271532387
2020-02-23 20:30:00,0.0286577828
2020-02-23 21:00:00,0.0291220322
2020-02-23 21:30:00,0.0332827643
2020-02-23 22:00:00,0.0374406837
2020-02-23 22:30:00,0.0375426263
2020-02-23 23:00:00,0.0421659499
2020-02-23 23:30:00,0.0425093658
2020-02-24 00:00:00,0.0397963673
2020-02-24 00:30:00,0.035877984
2020-02-24 01:00:00,0.0313848518
2020-02-24 01:30:00,0.0278673992
2020-02-24 02:00:00,0.0228461139
2020-02-24 02:30:00,0.0196191054
2020-02-24 03:00:00,0.0164281856
2020-02-24 03:30:00,0.01717945
2020-02-24 04:00:00,0.0187830031
2020-02-24 04:30:00,0.0184586234
2020-02-24 05:00:00,0.0211619213
2020-02-24 05:30:00,0.0226187482
2020-02-24 06:00:00,0.0212044213
2020-02-24 06:30:00,0.0217247568
2020-02-24 07:00:00,0.0185364783
2020-02-24 07:30:00,0.0198852085
2020-02-24 08:00:00,0.0250370763
2020-02-24 08:30:00,0.0283794664
2020-02-24 09:00:00,0.024784971
2020-02-24 09:30:00,0.0230385847
2020-02-24 10:00:00,0.024188498
2020-02-24 10:30:00,0.0252063833
2020-02-24 11:00:00,0.0279655252
2020-02-24 11:30:00,0.0270439852
2020-02-24 12:00:00,0.0295633003
2020-02-24 12:30:00,0.0292043872
2020-02-24 13:00:00,0.0222900938
2020-02-24 13:30:00,0.0205713119
2020-02-24 14:00:00,0.0181008037
2020-02-24 14:30:00,0.0179901142
2020-02-24 15:00:00,0.0130838919
2020-02-24 15:30:00,0.0113076931
2020-02-24 16:00:00,0.011529291
2020-02-24 16:30:00,0.0116419448
2020-02-24 17:00:00,0.011297388
2020-02-24 17:30:00,0.00998036284
2020-02-24 18:00:00,0.0083145313
2020-02-24 18:30:00,0.00776461232
2020-02-24 19:00:00,0.00597629743
2020-02-24 19:30:00,0.00564800575
2020-02-24 20:00:00,0.00445147092
2020-02-24 20:30:00,0.00416999171
2020-02-24 21:00:00,0.00374694983
2020-02-24 21:30:00,0.0038096311
2020-02-24 22:00:00,0.00537641952
2020-02-24 22:30:00,0.00785315037
2020-02-24 23:00:00,0.00949667301
2020-02-24 23:30:00,0.0103034191
2020-02-25 00:00:00,0.01301187
2020-02-25 00:30:00,0.0166682452
2020-02-25 01:00:00,0.0178859532
2020-02-25 01:30:00,0.0274561513
2020-02-25 02:00:00,0.0319455303
2020-02-25 02:30:00,0.0313707367
2020-02-25 03:00:00,0.0308899656
2020-02-25 03:30:00,0.0411232561
2020-02-25 04:00:00,0.0441641174
2020-02-25 04:30:00,0.058360748
2020-02-25 05:00:00,0.0730954409
2020-02-25 05:30:00,0.0936786532
2020-02-25 06:00:00,0.09447366
